,id,original_text,published_date,label,original_text_converted
677,mg_5e88f253e4dc73425ee8fd2f_11478339453765,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
",2020/2/23,498,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
"
678,mg_5e88f253e4dc73425ee915c7_11480339876091,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
",2020/2/23,498,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
"
679,mg_5e88f25be4dc73425ee94b9b_11479105014984,"           同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
",2020/2/23,498,"           同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
"
680,mg_5e88f25be4dc73425ee95240_11478070949383,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。",2020/2/23,498,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。"
681,mg_5e88f25ce4dc73425ee97b5a_11479097572557,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。
因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。

 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。

多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
",2020/2/23,498,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。
因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。

 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。

多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
"
682,mg_5e88f25fe4dc73425ee98ccb_11480259891489,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
",2020/2/23,498,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
"
683,mg_5e88f25fe4dc73425ee9986d_11478625449060,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
",2020/2/23,498,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
"
684,mg_5e88f25fe4dc73425ee9a053_11481045068459,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
",2020/2/23,498,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
"
685,mg_5e88f263e4dc73425ee9d935_11477916582981,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
",2020/2/23,498,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
"
686,mg_5e88f263e4dc73425ee9dca7_11480197636171,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。",2020/2/23,498,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。"
687,mg_5e88f263e4dc73425ee9fa29_11478018013902,"～轉傳～
同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他來電告知：這次新型冠狀肺炎病毒不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會感染病毒。
如果有發高燒的症狀，就蓋被子，喝薑湯，讓體內的熱能提高，無需注射疫苗。
多吃薑、蒜頭、辣椒、胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽曝曬就會完全消失。
大家分享出去，幫到一個就一個。",2020/2/23,498,"～轉傳～
同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他來電告知：這次新型冠狀肺炎病毒不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會感染病毒。
如果有發高燒的症狀，就蓋被子，喝薑湯，讓體內的熱能提高，無需注射疫苗。
多吃薑、蒜頭、辣椒、胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽曝曬就會完全消失。
大家分享出去，幫到一個就一個。"
688,mg_5e88f26ae4dc73425eea21ef_11481103906398,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。",2020/2/23,498,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。"
689,mg_5e88f26ae4dc73425eea3255_11478837912281,"     對抗新冠肺炎

同學的親外甥，碩士
畢業，在深圳醫院工作。現被抽調到武漢
研究新冠肺炎病毒。 

他剛剛來電要我轉告
所有的親戚朋友，感
冒時如出現流鼻涕和
咳痰者，不能斷定就
是新型冠狀病毒肺炎
。
因為冠狀病毒肺炎是
乾咳無流鼻涕，這是
最簡單的鑒別方法。 

他還告知這次新型冠
狀肺炎病毒並不耐熱
，在溫度26-27度的
環境下就會被殺死，
所以要多飲用熱水防
止病毒，只要人體保
持熱能，多吃點薑，
多做運動，就不會感
染病毒。如果有發高
燒的症狀，就蓋被子
，喝姜湯，讓體內的
熱能提高，無需注射
疫苗。多吃薑，蒜頭
辣椒，胡椒粉都可以
解決；少吃甜酸鹹苦
，別去寒冷天氣的地區。病毒只要經太陽
暴曬就會完全消失。

大家分享出去，幫到
一個救一個。",2020/2/23,498,"     對抗新冠肺炎

同學的親外甥，碩士
畢業，在深圳醫院工作。現被抽調到武漢
研究新冠肺炎病毒。 

他剛剛來電要我轉告
所有的親戚朋友，感
冒時如出現流鼻涕和
咳痰者，不能斷定就
是新型冠狀病毒肺炎
。
因為冠狀病毒肺炎是
乾咳無流鼻涕，這是
最簡單的鑒別方法。 

他還告知這次新型冠
狀肺炎病毒並不耐熱
，在溫度26-27度的
環境下就會被殺死，
所以要多飲用熱水防
止病毒，只要人體保
持熱能，多吃點薑，
多做運動，就不會感
染病毒。如果有發高
燒的症狀，就蓋被子
，喝姜湯，讓體內的
熱能提高，無需注射
疫苗。多吃薑，蒜頭
辣椒，胡椒粉都可以
解決；少吃甜酸鹹苦
，別去寒冷天氣的地區。病毒只要經太陽
暴曬就會完全消失。

大家分享出去，幫到
一個救一個。"
690,mg_5e53018f6c22d4001aca592f_11482339107975,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。",2020/2/23,498,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。"
691,mg_5e531b8e6c22d4001aca59b7_11482715042238,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
",2020/2/24,498,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
"
692,mg_5e5325c96c22d4001aca5a2a_11482891818136,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
",2020/2/24,498,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
"
693,mg_5e532af76c22d4001aca5a6b_11482982409736,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
",2020/2/24,498,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢研究新型肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑒別方法。 他還告知這次新型冠狀肺炎病毒並不耐熱，在溫度26-27度的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會 感染病毒。如果有發高燒的症狀，就蓋被子，喝姜湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽暴曬就會完全消失。
大家分享出去，幫到一個就一個。
"
